CELL_ID,lat,lon,CELL_X,CELL_Y,PM10_ugm3,datetime
다사67254375,37.494683799311204,127.129510267109,967375,1943875,35.77006,2025-10-01 10:00:00
다사67254400,37.496937171075395,127.129499135065,967375,1944125,35.577324,2025-10-01 10:00:00
다사67254425,37.4991905419751,127.12948800178101,967375,1944375,35.36867,2025-10-01 10:00:00
다사67254450,37.501443912010295,127.129476867257,967375,1944625,35.143955,2025-10-01 10:00:00
다사67504350,37.492439193674,127.132349425343,967625,1943625,35.92812,2025-10-01 10:00:00
다사67504375,37.4946925670121,127.13233837950001,967625,1943875,35.734177,2025-10-01 10:00:00
다사67504400,37.4969459394859,127.13232733242701,967625,1944125,35.53744,2025-10-01 10:00:00
다사67504425,37.499199311095204,127.13231628412399,967625,1944375,35.338623,2025-10-01 10:00:00
다사67504250,37.483425691677496,127.132393596416,967625,1942625,36.7396,2025-10-01 10:00:00
다사67504275,37.485679068473104,127.132382555492,967625,1942875,36.548367,2025-10-01 10:00:00
다사67504300,37.4879324444045,127.13237151333901,967625,1943125,36.32826,2025-10-01 10:00:00
다사67504325,37.4901858194714,127.132360469955,967625,1943375,36.131607,2025-10-01 10:00:00
다사67504550,37.5104661561745,127.13226102415001,967625,1945625,34.268505,2025-10-01 10:00:00
다사67504575,37.512719522596896,127.132249968462,967625,1945875,34.05427,2025-10-01 10:00:00
다사67504600,37.5149728881546,127.132238911544,967625,1946125,33.846855,2025-10-01 10:00:00
다사67504625,37.5172262528478,127.132227853394,967625,1946375,33.627857,2025-10-01 10:00:00
다사67504450,37.50145268184,127.13230523458999,967625,1944625,35.12307,2025-10-01 10:00:00
다사67504475,37.5037060517204,127.132294183826,967625,1944875,34.908276,2025-10-01 10:00:00
다사67504500,37.505959420736296,127.132283131831,967625,1945125,34.698997,2025-10-01 10:00:00
다사67504525,37.508212788887704,127.132272078606,967625,1945375,34.483154,2025-10-01 10:00:00
다사67255075,37.5577778818766,127.12919810080099,967375,1950875,32.89283,2025-10-01 10:00:00
다사67255100,37.5600312294286,127.129186933991,967375,1951125,32.92251,2025-10-01 10:00:00
다사67255125,37.5622845761156,127.129175765938,967375,1951375,32.95368,2025-10-01 10:00:00
다사67255150,37.5645379219376,127.12916459664,967375,1951625,33.095104,2025-10-01 10:00:00
다사67254975,37.548764483019205,127.129242755607,967375,1949875,32.85878,2025-10-01 10:00:00
다사67255000,37.5510178340309,127.12923159376999,967375,1950125,32.853607,2025-10-01 10:00:00
다사67255025,37.5532711841778,127.12922043069099,967375,1950375,32.8615,2025-10-01 10:00:00
다사67255050,37.5555245334597,127.12920926636801,967375,1950625,32.881912,2025-10-01 10:00:00
다사67504150,37.474412175851796,127.132437747821,967625,1941625,37.805653,2025-10-01 10:00:00
다사67504175,37.476665556104706,127.132426711813,967625,1941875,37.63368,2025-10-01 10:00:00
다사67504200,37.478918935493205,127.132415674576,967625,1942125,37.465538,2025-10-01 10:00:00
다사67504225,37.4811723140175,127.13240463611099,967625,1942375,36.9385,2025-10-01 10:00:00
다사67255175,37.566791266894604,127.129153426098,967375,1951875,33.134747,2025-10-01 10:00:00
다사67255200,37.5690446109865,127.129142254312,967375,1952125,33.16217,2025-10-01 10:00:00
다사67504100,37.4699054127534,127.13245981615,967625,1941125,38.09732,2025-10-01 10:00:00
다사67504125,37.4721587947347,127.13244878259898,967625,1941375,37.95241,2025-10-01 10:00:00
다사67004175,37.47664796439629,127.126771847127,967125,1941875,37.83118,2025-10-01 10:00:00
다사67004200,37.478901342361,127.126760640099,967125,1942125,37.652893,2025-10-01 10:00:00
다사67004225,37.4811547194613,127.126749431824,967125,1942375,37.47251,2025-10-01 10:00:00
다사67004250,37.4834080956971,127.126738222301,967125,1942625,36.926617,2025-10-01 10:00:00
다사66755175,37.566773482412,127.12349175750799,966875,1951875,33.080074,2025-10-01 10:00:00
다사67004100,37.4698878253163,127.12680546072201,967125,1941125,38.278564,2025-10-01 10:00:00
다사67004125,37.472141205874,127.126794257438,967125,1941375,38.14071,2025-10-01 10:00:00
다사67004150,37.474394585567296,127.12678305290599,967125,1941625,37.989964,2025-10-01 10:00:00
다사67004375,37.49467496391,127.126682155957,967125,1943875,35.837803,2025-10-01 10:00:00
다사67004400,37.4969283349592,127.126670938942,967125,1944125,35.62846,2025-10-01 10:00:00
다사67004425,37.4991817051438,127.126659720678,967125,1944375,35.41061,2025-10-01 10:00:00
다사67004450,37.5014350744639,127.12664850116501,967125,1944625,35.19688,2025-10-01 10:00:00
다사67004275,37.4856614710686,127.12672701152901,967125,1942875,36.724323,2025-10-01 10:00:00
다사67004300,37.4879148455757,127.12671579950899,967125,1943125,36.502937,2025-10-01 10:00:00
다사67004325,37.490168219218205,127.126704586241,967125,1943375,36.27126,2025-10-01 10:00:00
다사67004350,37.4924215919964,127.12669337172301,967125,1943625,36.058475,2025-10-01 10:00:00
다사66754875,37.539733303093705,127.123627767035,966875,1948875,32.464565,2025-10-01 10:00:00
다사66754900,37.5419866561276,127.123616439849,966875,1949125,32.5708,2025-10-01 10:00:00
다사66754925,37.5442400082966,127.123605111401,966875,1949375,32.65009,2025-10-01 10:00:00
다사66754950,37.5464933596007,127.12359378169201,966875,1949625,32.70829,2025-10-01 10:00:00
다사66754775,37.530719882309,127.12367306316601,966875,1947875,32.268467,2025-10-01 10:00:00
다사66754800,37.5329732388025,127.123661741025,966875,1948125,32.372723,2025-10-01 10:00:00
다사66754825,37.5352265944311,127.12365041762301,966875,1948375,32.512688,2025-10-01 10:00:00
다사66754850,37.5374799491948,127.12363909295901,966875,1948625,32.32722,2025-10-01 10:00:00
다사66755075,37.55776010314629,127.123537114215,966875,1950875,32.842983,2025-10-01 10:00:00
다사66755100,37.560013449260296,127.12352577693301,966875,1951125,32.872242,2025-10-01 10:00:00
다사66755125,37.5622667945093,127.12351443838699,966875,1951375,32.894375,2025-10-01 10:00:00
다사66755150,37.5645201388932,127.12350309857901,966875,1951625,33.043434,2025-10-01 10:00:00
다사66754975,37.548746710039794,127.123582450721,966875,1949875,32.73491,2025-10-01 10:00:00
다사66755000,37.5510000596139,127.123571118488,966875,1950125,32.765354,2025-10-01 10:00:00
다사66755025,37.5532534083231,127.123559784993,966875,1950375,32.791733,2025-10-01 10:00:00
다사66755050,37.555506756167205,127.123548450235,966875,1950625,32.81787,2025-10-01 10:00:00
다사67004975,37.5487556304454,127.126412602538,967125,1949875,32.793507,2025-10-01 10:00:00
다사67005000,37.5510089807411,127.126401355503,967125,1950125,32.81201,2025-10-01 10:00:00
다사67005025,37.5532623301718,127.126390107215,967125,1950375,32.82475,2025-10-01 10:00:00
다사67005050,37.5555156787375,127.126378857675,967125,1950625,32.85004,2025-10-01 10:00:00
다사67004875,37.5397422206135,127.126457578153,967125,1948875,32.54879,2025-10-01 10:00:00
다사67004900,37.5419955743688,127.12644633612801,967125,1949125,32.685204,2025-10-01 10:00:00
다사67004925,37.544248927259204,127.12643509285,967125,1949375,32.76855,2025-10-01 10:00:00
다사67004950,37.546502279284795,127.12642384831999,967125,1949625,32.79705,2025-10-01 10:00:00
다사67005175,37.5667824085911,127.12632259117599,967125,1951875,33.103794,2025-10-01 10:00:00
다사67254100,37.4698966528549,127.129632637817,967375,1941125,38.179035,2025-10-01 10:00:00
다사67254125,37.472150034127104,127.1296215194,967375,1941375,38.0396,2025-10-01 10:00:00
다사67254150,37.474403414535104,127.129610399744,967375,1941625,37.88993,2025-10-01 10:00:00
다사67005075,37.5577690264383,127.126367606882,967125,1950875,32.867985,2025-10-01 10:00:00
다사67005100,37.5600223732741,127.126356354835,967125,1951125,32.89432,2025-10-01 10:00:00
다사67005125,37.562275719244795,127.126345101536,967125,1951375,32.92449,2025-10-01 10:00:00
다사67005150,37.5645290643505,127.12633384698299,967125,1951625,33.072975,2025-10-01 10:00:00
다사67004575,37.5127019080956,127.126592384853,967125,1945875,34.104034,2025-10-01 10:00:00
다사67004600,37.5149552722281,127.126581157841,967125,1946125,33.8978,2025-10-01 10:00:00
다사67004625,37.5172086354959,127.126569929578,967125,1946375,33.704323,2025-10-01 10:00:00
다사67004650,37.519461997899,127.126558700065,967125,1946625,33.532875,2025-10-01 10:00:00
다사67004475,37.5036884429194,127.126637280402,967125,1944875,34.977905,2025-10-01 10:00:00
다사67004500,37.5059418105104,127.126626058389,967125,1945125,34.752647,2025-10-01 10:00:00
다사67004525,37.50819517723671,127.12661483512699,967125,1945375,34.526726,2025-10-01 10:00:00
다사67004550,37.510448543098505,127.126603610615,967125,1945625,34.308945,2025-10-01 10:00:00
다사67004775,37.5307287969438,127.126502533738,967125,1947875,32.170273,2025-10-01 10:00:00
다사67004800,37.5329821541585,127.126491296719,967125,1948125,32.29185,2025-10-01 10:00:00
다사67004825,37.5352355105083,127.126480058449,967125,1948375,32.47788,2025-10-01 10:00:00
다사67004850,37.537488865993296,127.12646881892701,967125,1948625,32.365788,2025-10-01 10:00:00
다사67004675,37.5217153594375,127.12654746930099,967125,1946875,33.37514,2025-10-01 10:00:00
다사67004700,37.523968720111206,127.12653623728701,967125,1947125,33.25272,2025-10-01 10:00:00
다사67004725,37.5262220799201,127.12652500402201,967125,1947375,32.86731,2025-10-01 10:00:00
다사67004750,37.5284754388644,127.12651376950501,967125,1947625,32.84712,2025-10-01 10:00:00
다사66504775,37.5307108998864,127.120843593855,966625,1947875,32.346497,2025-10-01 10:00:00
다사66504800,37.532964255653205,127.120832186591,966625,1948125,32.43006,2025-10-01 10:00:00
다사66504825,37.5352176105551,127.12082077805701,966625,1948375,32.543896,2025-10-01 10:00:00
다사66504850,37.537470964591996,127.120809368253,966625,1948625,32.301556,2025-10-01 10:00:00
다사66504675,37.52169746817071,127.12088921020701,966625,1946875,33.632587,2025-10-01 10:00:00
다사66504700,37.523950827396895,127.120877808024,966625,1947125,33.550564,2025-10-01 10:00:00
다사66504725,37.526204185758296,127.120866404571,966625,1947375,33.49729,2025-10-01 10:00:00
다사66504750,37.528457543254795,127.120854999848,966625,1947625,32.283363,2025-10-01 10:00:00
다사66504975,37.5487377218025,127.120752300166,966625,1949875,32.690773,2025-10-01 10:00:00
다사66505000,37.5509910706496,127.120740882735,966625,1950125,32.723976,2025-10-01 10:00:00
다사66505025,37.5532444186317,127.120729464032,966625,1950375,32.754936,2025-10-01 10:00:00
다사66505050,37.555497765748704,127.120718044058,966625,1950625,32.783817,2025-10-01 10:00:00
다사66504875,37.539724317764104,127.120797957178,966625,1948875,32.41314,2025-10-01 10:00:00
다사66504900,37.5419776700711,127.120786544832,966625,1949125,32.51032,2025-10-01 10:00:00
다사66504925,37.5442310215133,127.120775131214,966625,1949375,32.583065,2025-10-01 10:00:00
다사66504950,37.5464843720904,127.12076371632601,966625,1949625,32.64427,2025-10-01 10:00:00
다사66504375,37.4946570900071,127.121025937411,966625,1943875,36.035233,2025-10-01 10:00:00
다사66504400,37.49691045960979,127.121014550454,966625,1944125,35.80207,2025-10-01 10:00:00
다사66504425,37.4991638283478,127.12100316223,966625,1944375,35.58555,2025-10-01 10:00:00
다사66504450,37.501417196221205,127.12099177273701,966625,1944625,35.355324,2025-10-01 10:00:00
다사66504275,37.485643602950894,127.12107147256,966625,1942875,37.327812,2025-10-01 10:00:00
다사66504300,37.4878969760118,127.12106009067399,966625,1943125,36.755905,2025-10-01 10:00:00
다사66504325,37.490150348208104,127.121048707521,966625,1943375,36.5211,2025-10-01 10:00:00
다사66504350,37.4924037195399,127.1210373231,966625,1943625,36.27422,2025-10-01 10:00:00
다사66504575,37.5126840226182,127.120934806244,966625,1945875,34.257256,2025-10-01 10:00:00
다사66504600,37.514937385303504,127.12092340913901,966625,1946125,34.069035,2025-10-01 10:00:00
다사66504625,37.517190747124,127.120912010764,966625,1946375,33.904335,2025-10-01 10:00:00
다사66504650,37.519444108079796,127.12090061111999,966625,1946625,33.754738,2025-10-01 10:00:00
다사66504475,37.503670563229896,127.120980381975,966625,1944875,35.12513,2025-10-01 10:00:00
다사66504500,37.505923929374,127.12096898994601,966625,1945125,34.892715,2025-10-01 10:00:00
다사66504525,37.5081772946535,127.12095759664699,966625,1945375,34.676453,2025-10-01 10:00:00
다사66504550,37.510430659068206,127.12094620208,966625,1945625,34.460793,2025-10-01 10:00:00
다사66754475,37.5036795369357,127.123808830559,966875,1944875,35.038193,2025-10-01 10:00:00
다사66754500,37.505932903806,127.123797523538,966875,1945125,34.819576,2025-10-01 10:00:00
다사66754525,37.5081862698116,127.123786215257,966875,1945375,34.59294,2025-10-01 10:00:00
다사66754550,37.510439634952604,127.12377490571801,966875,1945625,34.375748,2025-10-01 10:00:00
다사66754375,37.494666060808605,127.12385404605499,966875,1943875,35.927273,2025-10-01 10:00:00
다사66754400,37.49691943113729,127.12384274406901,966875,1944125,35.70754,2025-10-01 10:00:00
다사66754425,37.49917280060129,127.12383144082399,966875,1944375,35.48315,2025-10-01 10:00:00
다사66754450,37.5014261692008,127.12382013632099,966875,1944625,35.263775,2025-10-01 10:00:00
다사66754675,37.521706447687,127.123718339124,966875,1946875,33.50105,2025-10-01 10:00:00
다사66754700,37.523959807639706,127.12370702202499,966875,1947125,33.3962,2025-10-01 10:00:00
다사66754725,37.5262131667276,127.123695703666,966875,1947375,33.004726,2025-10-01 10:00:00
다사66754750,37.5284665249507,127.123684384046,966875,1947625,32.19768,2025-10-01 10:00:00
다사66754575,37.512692999228896,127.123763594919,966875,1945875,34.16261,2025-10-01 10:00:00
다사66754600,37.5149463626405,127.12375228286001,966875,1946125,33.97146,2025-10-01 10:00:00
다사66754625,37.517199725187396,127.12374096954099,966875,1946375,33.79513,2025-10-01 10:00:00
다사66754650,37.5194530868696,127.123729654963,966875,1946625,33.628265,2025-10-01 10:00:00
다사66754075,37.467625549435795,127.123989571769,966875,1940875,38.52257,2025-10-01 10:00:00
다사66754100,37.469878930137796,127.123978284875,966875,1941125,38.383957,2025-10-01 10:00:00
다사66754125,37.4721323099754,127.123966996724,966875,1941375,38.250614,2025-10-01 10:00:00
다사66754150,37.4743856889487,127.123955707316,966875,1941625,38.09979,2025-10-01 10:00:00
다사66505075,37.5577511120006,127.120706622811,966625,1950875,32.812714,2025-10-01 10:00:00
다사66505100,37.5600044573875,127.12069520029301,966625,1951125,32.836155,2025-10-01 10:00:00
다사66505125,37.562257801909205,127.120683776502,966625,1951375,32.868248,2025-10-01 10:00:00
다사66505150,37.564511145565795,127.120672351439,966625,1951625,33.01804,2025-10-01 10:00:00
다사66754275,37.4856525708489,127.123899241416,966875,1942875,36.835545,2025-10-01 10:00:00
다사66754300,37.4879059446356,127.12388794446301,966875,1943125,36.61363,2025-10-01 10:00:00
다사66754325,37.4901593175578,127.123876646252,966875,1943375,36.38791,2025-10-01 10:00:00
다사66754350,37.492412689615506,127.123865346782,966875,1943625,36.153248,2025-10-01 10:00:00
다사66754175,37.4766390670575,127.123944416651,966875,1941875,37.94098,2025-10-01 10:00:00
다사66754200,37.478892444302,127.123933124728,966875,1942125,37.767563,2025-10-01 10:00:00
다사66754225,37.4811458206821,127.123921831548,966875,1942375,37.591183,2025-10-01 10:00:00
다사66754250,37.4833991961977,127.123910537111,966875,1942625,37.39871,2025-10-01 10:00:00
다사66254350,37.492394681769795,127.11820930068501,966375,1943625,36.43363,2025-10-01 10:00:00
다사66254375,37.49464805150561,127.118197830035,966375,1943875,36.17054,2025-10-01 10:00:00
다사66254400,37.496901420376794,127.118186358108,966375,1944125,35.928474,2025-10-01 10:00:00
다사66254425,37.4991547883833,127.118174884903,966375,1944375,35.69224,2025-10-01 10:00:00
다사66254250,37.4833811941807,127.118255170513,966375,1942625,37.681164,2025-10-01 10:00:00
다사66254275,37.485634567374895,127.11824370497101,966375,1942875,37.482296,2025-10-01 10:00:00
다사66254300,37.4878879397044,127.118232238153,966375,1943125,37.26525,2025-10-01 10:00:00
다사66254325,37.4901413111694,127.118220770057,966375,1943375,36.680107,2025-10-01 10:00:00
다사66254550,37.5104216154454,127.118117499711,966375,1945625,34.561573,2025-10-01 10:00:00
다사66254575,37.5126749782637,127.118106018838,966375,1945875,34.367134,2025-10-01 10:00:00
다사66254600,37.5149283402171,127.118094536687,966375,1946125,34.18753,2025-10-01 10:00:00
다사66254625,37.517181701305795,127.11808305325701,966375,1946375,34.01955,2025-10-01 10:00:00
다사66254450,37.501408155525105,127.118163410421,966375,1944625,35.458374,2025-10-01 10:00:00
다사66254475,37.5036615218023,127.11815193466002,966375,1944875,35.22644,2025-10-01 10:00:00
다사66254500,37.5059148872147,127.11814045762199,966375,1945125,34.999058,2025-10-01 10:00:00
다사66254525,37.5081682517625,127.118128979306,966375,1945375,34.774406,2025-10-01 10:00:00
다사66005725,37.6163195867279,127.11474380603701,966125,1957375,34.26675,2025-10-01 10:00:00
다사66005750,37.618572908142795,127.11473217942499,966125,1957625,34.284103,2025-10-01 10:00:00
다사66005775,37.6208262286921,127.114720551519,966125,1957875,34.302845,2025-10-01 10:00:00
다사66254025,37.4631007965315,127.11835830296002,966375,1940375,38.952282,2025-10-01 10:00:00
다사66005625,37.60730629241171,127.114790299535,966125,1956375,33.564594,2025-10-01 10:00:00
다사66005650,37.6095596172891,127.11477867810301,966125,1956625,33.60268,2025-10-01 10:00:00
다사66005675,37.611812941301,127.114767055375,966125,1956875,34.239567,2025-10-01 10:00:00
다사66005700,37.6140662644472,127.11475543135401,966125,1957125,34.25153,2025-10-01 10:00:00
다사66254150,37.474367692758996,127.118301019916,966375,1941625,38.35635,2025-10-01 10:00:00
다사66254175,37.4766210694112,127.11828955948,966375,1941875,38.20513,2025-10-01 10:00:00
다사66254200,37.4788744451989,127.11827809776699,966375,1942125,38.051666,2025-10-01 10:00:00
다사66254225,37.481127820122104,127.11826663477801,966375,1942375,37.87277,2025-10-01 10:00:00
다사66254050,37.4653541775058,127.118346848902,966375,1940625,38.85516,2025-10-01 10:00:00
다사66254075,37.46760755761579,127.118335393569,966375,1940875,38.741863,2025-10-01 10:00:00
다사66254100,37.469860936861295,127.118323936961,966375,1941125,38.618572,2025-10-01 10:00:00
다사66254125,37.4721143152424,127.11831247907601,966375,1941375,38.494297,2025-10-01 10:00:00
다사66255600,37.605062109032204,127.117634200469,966375,1956125,33.52522,2025-10-01 10:00:00
다사66255625,37.607315435514295,127.117622665767,966375,1956375,33.560608,2025-10-01 10:00:00
다사66255650,37.6095687611309,127.117611129779,966375,1956625,33.597595,2025-10-01 10:00:00
다사66504050,37.465363206502104,127.12117385252199,966625,1940625,38.737534,2025-10-01 10:00:00
다사66255050,37.5554887074821,127.11788763915199,966375,1950625,32.75434,2025-10-01 10:00:00
다사66255075,37.5577420530014,127.117876132679,966375,1950875,32.78861,2025-10-01 10:00:00
다사66255100,37.5599953976556,127.117864624925,966375,1951125,32.819916,2025-10-01 10:00:00
다사66255125,37.5622487414446,127.11785311588899,966375,1951375,32.95699,2025-10-01 10:00:00
다사66504175,37.4766301020625,127.121116987432,966625,1941875,38.067112,2025-10-01 10:00:00
다사66504200,37.478883478581295,127.121105610614,966625,1942125,37.90095,2025-10-01 10:00:00
다사66504225,37.4811368542357,127.12109423253,966625,1942375,37.722336,2025-10-01 10:00:00
다사66504250,37.4833902290255,127.12108285317801,966625,1942625,37.52825,2025-10-01 10:00:00
다사66504075,37.467616587342896,127.121162482036,966625,1940875,38.61852,2025-10-01 10:00:00
다사66504100,37.4698699673194,127.121151110285,966625,1941125,38.49942,2025-10-01 10:00:00
다사66504125,37.4721233464315,127.121139737267,966625,1941375,38.362507,2025-10-01 10:00:00
다사66504150,37.4743767246792,127.121128362983,966625,1941625,38.2243,2025-10-01 10:00:00
다사66254750,37.5284484937766,127.118025616919,966375,1947625,32.367516,2025-10-01 10:00:00
다사66254775,37.530701849676106,127.118014125814,966375,1947875,32.42534,2025-10-01 10:00:00
다사66254800,37.5329552047107,127.118002633428,966375,1948125,32.497974,2025-10-01 10:00:00
다사66254825,37.5352085588804,127.11799113976299,966375,1948375,32.58124,2025-10-01 10:00:00
다사66254650,37.519435061529705,127.118071568547,966375,1946625,33.882336,2025-10-01 10:00:00
다사66254675,37.52168842088871,127.118060082559,966375,1946875,33.7703,2025-10-01 10:00:00
다사66254700,37.523941779382895,127.118048595292,966375,1947125,33.692745,2025-10-01 10:00:00
다사66254725,37.5261951370122,127.11803710674499,966375,1947375,33.640907,2025-10-01 10:00:00
다사66254950,37.546475316754,127.117933652231,966375,1949625,32.60136,2025-10-01 10:00:00
다사66254975,37.5487286657336,127.117922150883,966375,1949875,32.65133,2025-10-01 10:00:00
다사66255000,37.550982013848206,127.117910648254,966375,1950125,32.68814,2025-10-01 10:00:00
다사66255025,37.553235361097705,127.11789914434401,966375,1950375,32.725407,2025-10-01 10:00:00
다사66254850,37.5374619121851,127.11797964481701,966375,1948625,32.294548,2025-10-01 10:00:00
다사66254875,37.539715264624796,127.117968148591,966375,1948875,32.375423,2025-10-01 10:00:00
다사66254900,37.541968616199604,127.117956651085,966375,1949125,32.45899,2025-10-01 10:00:00
다사66254925,37.5442219669093,127.117945152299,966375,1949375,32.54211,2025-10-01 10:00:00
다사66004175,37.4766119691038,127.115462132804,966125,1941875,38.35218,2025-10-01 10:00:00
다사66004200,37.4788653441549,127.115450586196,966125,1942125,38.20309,2025-10-01 10:00:00
다사66004225,37.4811187183414,127.115439038303,966125,1942375,38.03479,2025-10-01 10:00:00
다사66004250,37.4833720916634,127.115427489125,966125,1942625,37.848904,2025-10-01 10:00:00
다사66004075,37.4675984602544,127.115508306378,966125,1940875,38.865715,2025-10-01 10:00:00
다사66004100,37.469851838763496,127.115496764912,966125,1941125,38.746784,2025-10-01 10:00:00
다사66004125,37.4721052164081,127.11548522216101,966125,1941375,38.626617,2025-10-01 10:00:00
다사66004150,37.47435859318821,127.115473678125,966125,1941625,38.492588,2025-10-01 10:00:00
다사66004375,37.4946389453042,127.115369723936,966125,1943875,36.340244,2025-10-01 10:00:00
다사66004400,37.496892313438394,127.115358167038,966125,1944125,36.086864,2025-10-01 10:00:00
다사66004425,37.4991456807079,127.11534660885401,966125,1944375,35.82382,2025-10-01 10:00:00
다사66004450,37.501399047112706,127.115335049382,966125,1944625,35.578987,2025-10-01 10:00:00
다사66004275,37.4856254641208,127.11541593866,966125,1942875,37.653347,2025-10-01 10:00:00
다사66004300,37.4878788357136,127.115404386908,966125,1943125,37.440247,2025-10-01 10:00:00
다사66004325,37.4901322064418,127.115392833871,966125,1943375,37.208355,2025-10-01 10:00:00
다사66004350,37.492385576305296,127.11538127954701,966125,1943625,36.60296,2025-10-01 10:00:00
다사65755700,37.6140570511364,127.111922810054,965875,1957125,34.236168,2025-10-01 10:00:00
다사65755725,37.6163103726722,127.11191109926399,965875,1957375,34.2518,2025-10-01 10:00:00
다사65755750,37.6185636933424,127.111899387169,965875,1957625,34.274155,2025-10-01 10:00:00
다사65755775,37.6208170131468,127.11188767376998,965875,1957875,34.287315,2025-10-01 10:00:00
다사65755600,37.6050437563364,127.111969640171,965875,1956125,33.530083,2025-10-01 10:00:00
다사65755625,37.6072970813348,127.11195793459801,965875,1956375,33.563457,2025-10-01 10:00:00
다사65755650,37.6095504054676,127.111946227721,965875,1956625,33.601562,2025-10-01 10:00:00
다사65755675,37.6118037287348,127.11193451953899,965875,1956875,34.219685,2025-10-01 10:00:00
다사65756000,37.641096852427,127.11178219443998,965875,1960125,34.455196,2025-10-01 10:00:00
다사66004000,37.4608383195404,127.115542923065,966125,1940125,39.16102,2025-10-01 10:00:00
다사66004025,37.46309170064279,127.115531385454,966125,1940375,39.07256,2025-10-01 10:00:00
다사66004050,37.465345080880795,127.115519846558,966125,1940625,38.97127,2025-10-01 10:00:00
다사65755900,37.6320835991828,127.111829087198,965875,1959125,34.37952,2025-10-01 10:00:00
다사65755925,37.6343369137927,127.111817365968,965875,1959375,34.391888,2025-10-01 10:00:00
다사65755950,37.6365902275366,127.111805643431,965875,1959625,34.412933,2025-10-01 10:00:00
다사65755975,37.6388435404148,127.111793919589,965875,1959875,34.435318,2025-10-01 10:00:00
다사66004975,37.54871954183329,127.115092002881,966125,1949875,32.624615,2025-10-01 10:00:00
다사66005000,37.550972889209795,127.115080415054,966125,1950125,32.66321,2025-10-01 10:00:00
다사66005025,37.5532262357213,127.115068825937,966125,1950375,32.69949,2025-10-01 10:00:00
다사66005050,37.5554795813676,127.115057235528,966125,1950625,32.73321,2025-10-01 10:00:00
다사66004875,37.539706143676,127.115138341286,966125,1948875,32.381947,2025-10-01 10:00:00
다사66004900,37.541959494512895,127.11512675862,966125,1949125,32.444668,2025-10-01 10:00:00
다사66004925,37.5442128444848,127.115115174664,966125,1949375,32.522427,2025-10-01 10:00:00
다사66004950,37.5464661935916,127.115103589418,966125,1949625,32.57344,2025-10-01 10:00:00
다사66005525,37.5982929842462,127.11483677232201,966125,1955375,33.401863,2025-10-01 10:00:00
다사66005550,37.6005463125859,127.114825156066,966125,1955625,33.44591,2025-10-01 10:00:00
다사66005575,37.60279964006,127.114813538517,966125,1955875,33.48695,2025-10-01 10:00:00
다사66005600,37.6050529666686,127.114801919673,966125,1956125,33.525402,2025-10-01 10:00:00
다사66005075,37.557732926148795,127.115045643829,966125,1950875,32.76321,2025-10-01 10:00:00
다사66005100,37.5599862700648,127.115034050839,966125,1951125,32.787704,2025-10-01 10:00:00
다사66005475,37.593786324970495,127.11486000095199,966125,1954875,33.61236,2025-10-01 10:00:00
다사66005500,37.5960396550411,127.114848387284,966125,1955125,33.359043,2025-10-01 10:00:00
다사66004575,37.5126658661654,127.115277232711,966125,1945875,34.476547,2025-10-01 10:00:00
다사66004600,37.514919227381505,127.11526566551399,966125,1946125,34.299194,2025-10-01 10:00:00
다사66004625,37.517172587732894,127.11525409702801,966125,1946375,34.14204,2025-10-01 10:00:00
다사66004650,37.5194259472193,127.11524252725401,966125,1946625,34.00957,2025-10-01 10:00:00
다사66004475,37.5036524126528,127.115323488623,966125,1944875,35.337597,2025-10-01 10:00:00
다사66004500,37.5059057773281,127.115311926577,966125,1945125,35.113415,2025-10-01 10:00:00
다사66004525,37.5081591411387,127.11530036324301,966125,1945375,34.88234,2025-10-01 10:00:00
다사66004550,37.5104125040844,127.11528879862101,966125,1945625,34.670223,2025-10-01 10:00:00
다사66004775,37.53069273167821,127.11518465905199,966125,1947875,32.482018,2025-10-01 10:00:00
다사66004800,37.532946085975105,127.115173081545,966125,1948125,32.542606,2025-10-01 10:00:00
다사66004825,37.5351994394071,127.115161502748,966125,1948375,32.616943,2025-10-01 10:00:00
다사66004850,37.537452791974104,127.11514992266198,966125,1948625,32.298416,2025-10-01 10:00:00
다사66004675,37.5216793058409,127.115230956191,966125,1946875,33.90094,2025-10-01 10:00:00
다사66004700,37.523932663597606,127.11521938383999,966125,1947125,33.83124,2025-10-01 10:00:00
다사66004725,37.5261860204894,127.1152078102,966125,1947375,33.780647,2025-10-01 10:00:00
다사66004750,37.528439376516296,127.115196235271,966125,1947625,32.433968,2025-10-01 10:00:00
다사65754175,37.4766028011404,127.11263470741301,965875,1941875,38.51052,2025-10-01 10:00:00
다사65754200,37.4788561754494,127.112623075911,965875,1942125,38.35802,2025-10-01 10:00:00
다사65754225,37.4811095488939,127.11261144311399,965875,1942375,38.199303,2025-10-01 10:00:00
다사65754250,37.483362921473606,127.112599809022,965875,1942625,38.033596,2025-10-01 10:00:00
다사65754075,37.4675892952589,127.112681220471,965875,1940875,38.992645,2025-10-01 10:00:00
다사65754100,37.469842673026,127.112669594149,965875,1941125,38.886463,2025-10-01 10:00:00
다사65754125,37.4720960499287,127.112657966532,965875,1941375,38.77198,2025-10-01 10:00:00
다사65754150,37.4743494259668,127.11264633761999,965875,1941625,38.644188,2025-10-01 10:00:00
다사65754375,37.4946297714029,127.11254161912399,965875,1943875,36.536175,2025-10-01 10:00:00
